"include","ntips","type","par","estimate.mean","estimate.varriance","estimate.median","sim.mean","sim.varriance","sim.median","diff.mean","diff.varriance","diff.median"
"all",500,"l1","1|2|1_2|2|1",  1.22736652,  1.31058292,  0.94572795,1.1601513,0.3866955,1.0463280, 6.721526e-02, 9.461861e-01,-5.857881e-02
"all",100,"l2","1|2|1_2|2|1",  0.63946817,  0.56164463,  0.40259652,1.1601513,0.3866955,1.0463280,-5.206831e-01, 7.148620e-01,-5.179274e-01
"all",250,"l2","1|2|1_2|2|1",  0.80852464,  0.54694845,  0.69205949,1.1601513,0.3866955,1.0463280,-3.516266e-01, 5.896859e-01,-3.294758e-01
"all",500,"l2","1|2|1_2|2|1",  0.95135895,  0.50824788,  0.81382504,1.1601513,0.3866955,1.0463280,-2.087923e-01, 3.746788e-01,-1.897725e-01
"all",100,"er","1|2|2_1|1|2",  2.89797067, 84.78045234,  0.86838502,1.1435087,0.3160586,1.0419717, 1.754462e+00, 8.400060e+01,-1.694374e-01
"all",250,"er","1|2|2_1|1|2",  1.50304995,  4.38274563,  0.94506876,1.1435087,0.3160586,1.0419717, 3.595412e-01, 3.996132e+00,-7.506351e-02
"all",500,"er","1|2|2_1|1|2",  1.26524035,  1.46361885,  0.99435644,1.1435087,0.3160586,1.0419717, 1.217316e-01, 1.138395e+00,-4.351500e-02
"all",100,"l0","1|2|2_1|1|2",  2.74442399, 66.70556618,  0.86031047,1.1435087,0.3160586,1.0419717, 1.600915e+00, 6.634860e+01,-1.668845e-01
"all",250,"l0","1|2|2_1|1|2",  1.48495797,  4.32861425,  0.93025773,1.1435087,0.3160586,1.0419717, 3.414492e-01, 3.912287e+00,-8.703884e-02
"all",500,"l0","1|2|2_1|1|2",  1.28342618,  1.54883218,  1.00470694,1.1435087,0.3160586,1.0419717, 1.399175e-01, 1.196685e+00,-4.032259e-02
"all",100,"l1","1|2|2_1|1|2",  1.16676735,  2.28955113,  0.69697526,1.1435087,0.3160586,1.0419717, 2.325863e-02, 2.223038e+00,-3.484824e-01
"all",250,"l1","1|2|2_1|1|2",  1.19395999,  1.84697228,  0.83886070,1.1435087,0.3160586,1.0419717, 5.045126e-02, 1.625254e+00,-1.797483e-01
"all",500,"l1","1|2|2_1|1|2",  1.18836539,  1.13691301,  0.96210081,1.1435087,0.3160586,1.0419717, 4.485666e-02, 8.354255e-01,-8.541151e-02
"all",100,"l2","1|2|2_1|1|2",  0.67730404,  0.57097513,  0.49805128,1.1435087,0.3160586,1.0419717,-4.662047e-01, 6.996913e-01,-5.040814e-01
"all",250,"l2","1|2|2_1|1|2",  0.82151592,  0.55456598,  0.73666970,1.1435087,0.3160586,1.0419717,-3.219928e-01, 5.867423e-01,-3.129187e-01
"all",500,"l2","1|2|2_1|1|2",  0.93080780,  0.54484256,  0.81306253,1.1435087,0.3160586,1.0419717,-2.127009e-01, 4.172869e-01,-2.069669e-01
"all",100,"er","1|2|2_1|2|1",  4.20340923,166.74292505,  1.12897926,1.2248267,0.5431116,1.0446876, 2.978583e+00, 1.648564e+02, 1.879302e-02
"all",250,"er","1|2|2_1|2|1",  2.05036999, 35.47410144,  1.07556708,1.2248267,0.5431116,1.0446876, 8.255433e-01, 3.427334e+01, 2.831654e-02
"all",500,"er","1|2|2_1|2|1",  1.48504297,  3.44982159,  1.05266391,1.2248267,0.5431116,1.0446876, 2.602163e-01, 2.846517e+00, 2.148536e-02
"all",100,"l0","1|2|2_1|2|1",  4.20230410,174.06604758,  1.15778406,1.2248267,0.5431116,1.0446876, 2.977477e+00, 1.721512e+02, 4.388200e-02
"all",250,"l0","1|2|2_1|2|1",  2.07752916, 35.89484258,  1.06657935,1.2248267,0.5431116,1.0446876, 8.527025e-01, 3.461894e+01, 5.794380e-02
"all",500,"l0","1|2|2_1|2|1",  1.47234988,  3.35786488,  1.05205497,1.2248267,0.5431116,1.0446876, 2.475232e-01, 2.759982e+00, 1.759866e-02
"all",100,"l1","1|2|2_1|2|1",  1.22091164,  2.52827650,  0.68918461,1.2248267,0.5431116,1.0446876,-3.915038e-03, 2.413842e+00,-3.107786e-01
"all",250,"l1","1|2|2_1|2|1",  1.39007611,  2.40306924,  0.99942691,1.2248267,0.5431116,1.0446876, 1.652494e-01, 1.958632e+00,-5.443213e-02
"all",500,"l1","1|2|2_1|2|1",  1.28739763,  1.50498069,  0.99272390,1.2248267,0.5431116,1.0446876, 6.257096e-02, 1.017636e+00,-3.438605e-02
"all",100,"l2","1|2|2_1|2|1",  0.65971517,  0.53424898,  0.46820006,1.2248267,0.5431116,1.0446876,-5.651115e-01, 7.654362e-01,-5.230649e-01
"all",250,"l2","1|2|2_1|2|1",  0.86715410,  0.60879309,  0.73272192,1.2248267,0.5431116,1.0446876,-3.576726e-01, 6.667052e-01,-3.034786e-01
"all",500,"l2","1|2|2_1|2|1",  0.94496105,  0.58658453,  0.80548234,1.2248267,0.5431116,1.0446876,-2.798656e-01, 4.783227e-01,-2.025652e-01
"all",100,"er","1|2|2_2|2|2",  1.86411713, 52.07322637,  0.24374265,1.1242665,0.3846902,0.9767863, 7.398507e-01, 5.143926e+01,-4.299951e-01
"all",250,"er","1|2|2_2|2|2",  1.63191013, 23.37889371,  0.76970963,1.1242665,0.3846902,0.9767863, 5.076437e-01, 2.269466e+01,-1.776203e-01
"all",500,"er","1|2|2_2|2|2",  1.23775541,  2.04494490,  0.92557982,1.1242665,0.3846902,0.9767863, 1.134889e-01, 1.508259e+00,-5.423625e-02
"all",100,"l0","1|2|2_2|2|2",  1.73415467, 43.27140698,  0.16737489,1.1242665,0.3846902,0.9767863, 6.098882e-01, 4.293367e+01,-4.604043e-01
"all",250,"l0","1|2|2_2|2|2",  1.67065087, 28.26893628,  0.78353942,1.1242665,0.3846902,0.9767863, 5.463844e-01, 2.751427e+01,-1.710722e-01
"all",500,"l0","1|2|2_2|2|2",  1.24640736,  2.07790056,  0.91071197,1.1242665,0.3846902,0.9767863, 1.221409e-01, 1.545006e+00,-5.473144e-02
"all",100,"l1","1|2|2_2|2|2",  0.79046253,  1.75351299,  0.08811284,1.1242665,0.3846902,0.9767863,-3.338039e-01, 1.903269e+00,-5.396314e-01
"all",250,"l1","1|2|2_2|2|2",  1.07453833,  1.90775415,  0.67805803,1.1242665,0.3846902,0.9767863,-4.972813e-02, 1.588274e+00,-2.590840e-01
"all",500,"l1","1|2|2_2|2|2",  1.13994752,  1.20209220,  0.89150668,1.1242665,0.3846902,0.9767863, 1.568106e-02, 8.344844e-01,-6.713989e-02
"all",100,"l2","1|2|2_2|2|2",  0.46882659,  0.38257621,  0.09635808,1.1242665,0.3846902,0.9767863,-6.554399e-01, 6.278505e-01,-5.924956e-01
"all",250,"l2","1|2|2_2|2|2",  0.73157757,  0.49589387,  0.60702165,1.1242665,0.3846902,0.9767863,-3.926889e-01, 5.006709e-01,-3.607882e-01
"all",500,"l2","1|2|2_2|2|2",  0.89377551,  0.53098937,  0.78482128,1.1242665,0.3846902,0.9767863,-2.304910e-01, 4.308795e-01,-1.942203e-01
"all",100,"er","2_1",  1.70552926, 16.30404450,  1.10519287,1.1831534,0.5922397,1.0127518, 5.223758e-01, 1.450728e+01, 7.666295e-02
"all",250,"er","2_1",  1.30210270,  1.35216359,  0.99905626,1.1831534,0.5922397,1.0127518, 1.189493e-01, 5.184470e-01, 1.783032e-02
"all",500,"er","2_1",  1.25700521,  0.91096278,  1.02311213,1.1831534,0.5922397,1.0127518, 7.385180e-02, 1.611912e-01, 1.673470e-02
"all",100,"l0","2_1",  1.69112805, 16.25649367,  1.10656746,1.1831534,0.5922397,1.0127518, 5.079746e-01, 1.444943e+01, 7.305943e-02
"all",250,"l0","2_1",  1.30244631,  1.35382440,  1.00172911,1.1831534,0.5922397,1.0127518, 1.192929e-01, 5.196765e-01, 2.048902e-02
"all",500,"l0","2_1",  1.25691819,  0.91158297,  1.01919829,1.1831534,0.5922397,1.0127518, 7.376478e-02, 1.611210e-01, 1.842524e-02
"all",100,"l1","2_1",  1.04278081,  0.63636842,  0.87265026,1.1831534,0.5922397,1.0127518,-1.403726e-01, 5.143665e-01,-1.234135e-01
"all",250,"l1","2_1",  1.11213863,  0.63476919,  0.92133303,1.1831534,0.5922397,1.0127518,-7.101479e-02, 2.086752e-01,-5.611189e-02
"all",500,"l1","2_1",  1.17933942,  0.69524881,  0.97921588,1.1831534,0.5922397,1.0127518,-3.813992e-03, 1.024675e-01,-1.982560e-02
"all",100,"l2","2_1",  0.80845858,  0.19105027,  0.76017466,1.1831534,0.5922397,1.0127518,-3.746948e-01, 4.686176e-01,-2.357991e-01
"all",250,"l2","2_1",  0.92511326,  0.22954182,  0.85991546,1.1831534,0.5922397,1.0127518,-2.580402e-01, 2.932181e-01,-1.452049e-01
"all",500,"l2","2_1",  1.04457797,  0.31341187,  0.93835592,1.1831534,0.5922397,1.0127518,-1.385754e-01, 1.427005e-01,-7.643608e-02
"all",100,"er","2|1_1|1",  2.56098189, 62.22983781,  1.01770927,1.1357424,0.5271879,0.9141561, 1.425240e+00, 6.078150e+01, 2.322949e-02
"all",250,"er","2|1_1|1",  1.44992634,  3.00451246,  0.95805611,1.1357424,0.5271879,0.9141561, 3.141840e-01, 2.290530e+00, 1.498308e-02
"all",500,"er","2|1_1|1",  1.26142796,  1.71777704,  0.92060910,1.1357424,0.5271879,0.9141561, 1.256856e-01, 1.072227e+00, 1.366440e-03
"all",100,"l0","2|1_1|1",  2.72764434, 82.35012322,  1.01109871,1.1357424,0.5271879,0.9141561, 1.591902e+00, 8.054907e+01, 2.436553e-02
"all",250,"l0","2|1_1|1",  1.45286144,  3.47347874,  0.95523538,1.1357424,0.5271879,0.9141561, 3.171191e-01, 2.694559e+00, 1.351517e-02
"all",500,"l0","2|1_1|1",  1.26740310,  1.72418285,  0.92537014,1.1357424,0.5271879,0.9141561, 1.316607e-01, 1.082841e+00, 4.863809e-03
"all",100,"l1","2|1_1|1",  1.07126932,  1.46188649,  0.70827938,1.1357424,0.5271879,0.9141561,-6.447305e-02, 1.216221e+00,-1.969595e-01
"all",250,"l1","2|1_1|1",  1.18323989,  1.29203651,  0.88695004,1.1357424,0.5271879,0.9141561, 4.749752e-02, 8.184314e-01,-5.521645e-02
"all",500,"l1","2|1_1|1",  1.16403023,  1.07676748,  0.87358388,1.1357424,0.5271879,0.9141561, 2.828786e-02, 5.458210e-01,-3.232263e-02
"all",100,"l2","2|1_1|1",  0.66830551,  0.36410132,  0.54315196,1.1357424,0.5271879,0.9141561,-4.674369e-01, 5.041117e-01,-3.897789e-01
"all",250,"l2","2|1_1|1",  0.86118183,  0.44414923,  0.73506562,1.1357424,0.5271879,0.9141561,-2.745605e-01, 3.728761e-01,-1.926703e-01
"all",500,"l2","2|1_1|1",  0.96064469,  0.43592232,  0.80560711,1.1357424,0.5271879,0.9141561,-1.750977e-01, 2.179398e-01,-1.174792e-01
"all",100,"er","2|1_2|2",  1.94205052, 28.46590245,  0.90596218,1.2413285,1.2186133,0.9872876, 7.007220e-01, 2.728222e+01,-2.491320e-02
"all",250,"er","2|1_2|2",  1.66242037, 16.22397706,  0.94176797,1.2413285,1.2186133,0.9872876, 4.210918e-01, 1.494903e+01,-6.097056e-03
"all",500,"er","2|1_2|2",  1.34207836,  1.79517647,  0.99950861,1.2413285,1.2186133,0.9872876, 1.007498e-01, 5.809207e-01, 1.836464e-02
"all",100,"l0","2|1_2|2",  1.97922423, 36.04630912,  0.89441668,1.2413285,1.2186133,0.9872876, 7.378957e-01, 3.522561e+01,-3.007394e-02
"all",250,"l0","2|1_2|2",  1.69202527, 17.33592097,  0.95731061,1.2413285,1.2186133,0.9872876, 4.506967e-01, 1.558189e+01,-6.802967e-04
"all",500,"l0","2|1_2|2",  1.33693831,  1.76096315,  1.01230125,1.2413285,1.2186133,0.9872876, 9.560978e-02, 5.690665e-01, 1.520156e-02
"all",100,"l1","2|1_2|2",  1.07210756,  1.32884173,  0.74424393,1.2413285,1.2186133,0.9872876,-1.692210e-01, 1.440478e+00,-1.968730e-01
"all",250,"l1","2|1_2|2",  1.18304160,  1.45232847,  0.85753819,1.2413285,1.2186133,0.9872876,-5.828693e-02, 1.092491e+00,-7.768261e-02
"all",500,"l1","2|1_2|2",  1.24245113,  1.31559416,  0.96303974,1.2413285,1.2186133,0.9872876, 1.122601e-03, 3.889243e-01,-1.211770e-02
"all",100,"l2","2|1_2|2",  0.70657980,  0.36630098,  0.60928936,1.2413285,1.2186133,0.9872876,-5.347487e-01, 1.153676e+00,-3.588737e-01
"all",250,"l2","2|1_2|2",  0.85021074,  0.43353377,  0.72332403,1.2413285,1.2186133,0.9872876,-3.911178e-01, 8.795788e-01,-2.188789e-01
"all",500,"l2","2|1_2|2",  1.00509712,  0.48190952,  0.86433858,1.2413285,1.2186133,0.9872876,-2.362314e-01, 5.599701e-01,-1.124462e-01
"all",100,"er","2|1|1_1|1|1",  3.39865229,130.78868889,  0.82525699,1.1255959,0.4856517,0.8926993, 2.273056e+00, 1.295871e+02,-6.867709e-02
"all",250,"er","2|1|1_1|1|1",  1.63590071, 15.56972010,  0.86694893,1.1255959,0.4856517,0.8926993, 5.103048e-01, 1.501004e+01,-8.350700e-02
"all",500,"er","2|1|1_1|1|1",  1.34007194,  2.17001274,  0.92683996,1.1255959,0.4856517,0.8926993, 2.144760e-01, 1.541048e+00,-9.279038e-03
"all",100,"l0","2|1|1_1|1|1",  3.39896178,123.49754861,  0.88419180,1.1255959,0.4856517,0.8926993, 2.273366e+00, 1.221340e+02,-8.673675e-02
"all",250,"l0","2|1|1_1|1|1",  1.59588037,  8.62598935,  0.90110809,1.1255959,0.4856517,0.8926993, 4.702844e-01, 7.947014e+00,-7.305280e-02
"all",500,"l0","2|1|1_1|1|1",  1.32042585,  2.05279221,  0.92306786,1.1255959,0.4856517,0.8926993, 1.948299e-01, 1.422084e+00,-1.439409e-02
"all",100,"l1","2|1|1_1|1|1",  1.21073104,  2.75775554,  0.59617739,1.1255959,0.4856517,0.8926993, 8.513510e-02, 2.550899e+00,-3.171965e-01
"all",250,"l1","2|1|1_1|1|1",  1.16306934,  1.89130481,  0.76678961,1.1255959,0.4856517,0.8926993, 3.747340e-02, 1.652861e+00,-1.658494e-01
"all",500,"l1","2|1|1_1|1|1",  1.23120872,  1.49093998,  0.89337523,1.1255959,0.4856517,0.8926993, 1.056128e-01, 9.263987e-01,-4.090718e-02
"all",100,"l2","2|1|1_1|1|1",  0.61868785,  0.50407091,  0.39560989,1.1255959,0.4856517,0.8926993,-5.069081e-01, 7.998493e-01,-5.102737e-01
"all",250,"l2","2|1|1_1|1|1",  0.77228157,  0.52499968,  0.62308365,1.1255959,0.4856517,0.8926993,-3.533144e-01, 5.771264e-01,-3.187787e-01
"all",500,"l2","2|1|1_1|1|1",  0.92341872,  0.59728152,  0.75447626,1.1255959,0.4856517,0.8926993,-2.021772e-01, 4.009331e-01,-1.718643e-01
"all",100,"er","2|1|1_2|1|2",  2.54695221, 78.83706846,  0.63597120,1.0703916,0.2516401,0.9825745, 1.476561e+00, 7.883548e+01,-2.377755e-01
"all",250,"er","2|1|1_2|1|2",  1.48015523,  5.55598553,  0.91497896,1.0703916,0.2516401,0.9825745, 4.097636e-01, 5.277789e+00,-4.680086e-02
"all",500,"er","2|1|1_2|1|2",  1.21234355,  1.25082089,  0.94460723,1.0703916,0.2516401,0.9825745, 1.419519e-01, 9.572380e-01,-2.013405e-03
"all",100,"l0","2|1|1_2|1|2",  2.30447831, 56.88799152,  0.64936120,1.0703916,0.2516401,0.9825745, 1.234087e+00, 5.686869e+01,-2.312460e-01
"all",250,"l0","2|1|1_2|1|2",  1.53358450, 14.79998345,  0.90145584,1.0703916,0.2516401,0.9825745, 4.631929e-01, 1.449299e+01,-5.076033e-02
"all",500,"l0","2|1|1_2|1|2",  1.21126802,  1.22945307,  0.94560846,1.0703916,0.2516401,0.9825745, 1.408764e-01, 9.408931e-01,-5.397064e-03
"all",100,"l1","2|1|1_2|1|2",  1.01023620,  1.92879708,  0.53613863,1.0703916,0.2516401,0.9825745,-6.015543e-02, 1.888370e+00,-3.548111e-01
"all",250,"l1","2|1|1_2|1|2",  1.14940218,  1.55660265,  0.81753427,1.0703916,0.2516401,0.9825745, 7.901054e-02, 1.412381e+00,-1.067117e-01
"all",500,"l1","2|1|1_2|1|2",  1.12976701,  0.94965386,  0.91783931,1.0703916,0.2516401,0.9825745, 5.937537e-02, 7.060757e-01,-3.561339e-02
"all",100,"l2","2|1|1_2|1|2",  0.59881891,  0.46493824,  0.39438116,1.0703916,0.2516401,0.9825745,-4.715727e-01, 6.306512e-01,-5.167149e-01
"all",250,"l2","2|1|1_2|1|2",  0.80997328,  0.52888282,  0.69877283,1.0703916,0.2516401,0.9825745,-2.604184e-01, 5.258472e-01,-2.755964e-01
"all",500,"l2","2|1|1_2|1|2",  0.91301218,  0.45025979,  0.82135011,1.0703916,0.2516401,0.9825745,-1.573795e-01, 3.548278e-01,-1.404725e-01
"all",100,"er","2|1|1_2|2|1",  2.97278792, 81.16838461,  0.97456079,1.1310954,0.3080539,1.0333802, 1.841693e+00, 8.074918e+01,-7.646705e-02
"all",250,"er","2|1|1_2|2|1",  1.71763342, 19.37113363,  0.97570739,1.1310954,0.3080539,1.0333802, 5.865381e-01, 1.865744e+01,-6.422489e-02
"all",500,"er","2|1|1_2|2|1",  1.36648748,  2.98991230,  1.04338720,1.1310954,0.3080539,1.0333802, 2.353921e-01, 2.551860e+00, 3.665838e-03
"all",100,"l0","2|1|1_2|2|1",  3.05953586, 88.99382843,  0.94629657,1.1310954,0.3080539,1.0333802, 1.928440e+00, 8.852446e+01,-1.310638e-01
"all",250,"l0","2|1|1_2|2|1",  1.73286932, 19.05669087,  1.00359812,1.1310954,0.3080539,1.0333802, 6.017740e-01, 1.836885e+01,-5.360787e-02
"all",500,"l0","2|1|1_2|2|1",  1.37210975,  2.97873261,  1.04075817,1.1310954,0.3080539,1.0333802, 2.410144e-01, 2.536197e+00, 1.345438e-02
"all",100,"l1","2|1|1_2|2|1",  1.20617761,  2.55710822,  0.72158609,1.1310954,0.3080539,1.0333802, 7.508226e-02, 2.476788e+00,-2.810402e-01
"all",250,"l1","2|1|1_2|2|1",  1.20450905,  1.91084385,  0.88402904,1.1310954,0.3080539,1.0333802, 7.341369e-02, 1.670532e+00,-1.435682e-01
"all",500,"l1","2|1|1_2|2|1",  1.24137885,  1.37669248,  1.00002011,1.1310954,0.3080539,1.0333802, 1.102835e-01, 1.028210e+00,-2.798045e-02
"all",100,"l2","2|1|1_2|2|1",  0.65118346,  0.51044543,  0.47679657,1.1310954,0.3080539,1.0333802,-4.799119e-01, 6.060447e-01,-5.177723e-01
"all",250,"l2","2|1|1_2|2|1",  0.81097097,  0.53012419,  0.71416904,1.1310954,0.3080539,1.0333802,-3.201244e-01, 5.095736e-01,-3.116852e-01
"all",500,"l2","2|1|1_2|2|1",  0.95249616,  0.47761676,  0.85014455,1.1310954,0.3080539,1.0333802,-1.785992e-01, 3.301320e-01,-1.771755e-01
"all",100,"er","2|1|2_1|1|2",  3.23129076,121.91188804,  0.75217879,1.2277463,0.3345901,1.1577738, 2.003544e+00, 1.201097e+02,-3.170113e-01
"all",250,"er","2|1|2_1|1|2",  2.02130527, 38.67075848,  1.05908200,1.2277463,0.3345901,1.1577738, 7.935590e-01, 3.772000e+01,-1.153409e-02
"all",500,"er","2|1|2_1|1|2",  1.41027311,  1.65443546,  1.12391478,1.2277463,0.3345901,1.1577738, 1.825268e-01, 1.262371e+00, 9.060962e-03
"all",100,"l0","2|1|2_1|1|2",  3.15927091,125.85367421,  0.73954900,1.2277463,0.3345901,1.1577738, 1.931525e+00, 1.242937e+02,-3.541092e-01
"all",250,"l0","2|1|2_1|1|2",  2.01366143, 39.07967143,  1.06929569,1.2277463,0.3345901,1.1577738, 7.859152e-01, 3.812485e+01,-1.373076e-02
"all",500,"l0","2|1|2_1|1|2",  1.41956366,  1.68560698,  1.13164679,1.2277463,0.3345901,1.1577738, 1.918174e-01, 1.285693e+00, 3.540490e-03
"all",100,"l1","2|1|2_1|1|2",  1.10502824,  2.13982251,  0.58745147,1.2277463,0.3345901,1.1577738,-1.227180e-01, 2.127715e+00,-5.045460e-01
"all",250,"l1","2|1|2_1|1|2",  1.34278142,  2.16747857,  0.97311290,1.2277463,0.3345901,1.1577738, 1.150351e-01, 1.931292e+00,-9.905955e-02
"all",500,"l1","2|1|2_1|1|2",  1.31773194,  1.21276913,  1.06694633,1.2277463,0.3345901,1.1577738, 8.998566e-02, 8.924487e-01,-2.173546e-02
"all",100,"l2","2|1|2_1|1|2",  0.64838505,  0.52793222,  0.44845054,1.2277463,0.3345901,1.1577738,-5.793612e-01, 7.203321e-01,-6.041908e-01
"all",250,"l2","2|1|2_1|1|2",  0.90469822,  0.58148097,  0.81614456,1.2277463,0.3345901,1.1577738,-3.230481e-01, 6.327503e-01,-2.924265e-01
"all",500,"l2","2|1|2_1|1|2",  1.01934937,  0.51266286,  0.91522728,1.2277463,0.3345901,1.1577738,-2.083969e-01, 4.215473e-01,-1.705336e-01
"all",100,"er","2|1|2_2|1|1",  4.20359983,177.50223646,  0.95051085,1.1207304,0.3253370,0.9675970, 3.082869e+00, 1.768397e+02,-2.905956e-02
"all",250,"er","2|1|2_2|1|1",  1.65599850, 14.48970293,  0.93644094,1.1207304,0.3253370,0.9675970, 5.352681e-01, 1.402926e+01,-5.799748e-02
"all",500,"er","2|1|2_2|1|1",  1.36078465,  2.14516654,  1.02237573,1.1207304,0.3253370,0.9675970, 2.400542e-01, 1.750613e+00,-2.471016e-03
"all",100,"l0","2|1|2_2|1|1",  4.28782298,182.68464805,  0.99177315,1.1207304,0.3253370,0.9675970, 3.167093e+00, 1.825799e+02,-3.682351e-02
"all",250,"l0","2|1|2_2|1|1",  1.68534695, 14.81921120,  0.97365245,1.1207304,0.3253370,0.9675970, 5.646165e-01, 1.437244e+01,-2.018093e-02
"all",500,"l0","2|1|2_2|1|1",  1.33966914,  1.93175186,  0.99696646,1.1207304,0.3253370,0.9675970, 2.189387e-01, 1.524763e+00,-1.157289e-02
"all",100,"l1","2|1|2_2|1|1",  1.22850872,  2.77080820,  0.65162221,1.1207304,0.3253370,0.9675970, 1.077783e-01, 2.638418e+00,-3.575863e-01
"all",250,"l1","2|1|2_2|1|1",  1.23228705,  2.06230294,  0.86025026,1.1207304,0.3253370,0.9675970, 1.115567e-01, 1.852971e+00,-1.265169e-01
"all",500,"l1","2|1|2_2|1|1",  1.22172097,  1.29397851,  0.96554105,1.1207304,0.3253370,0.9675970, 1.009906e-01, 9.699548e-01,-3.619316e-02
"all",100,"l2","2|1|2_2|1|1",  0.64114424,  0.52431202,  0.45839971,1.1207304,0.3253370,0.9675970,-4.795862e-01, 6.933458e-01,-5.156447e-01
"all",250,"l2","2|1|2_2|1|1",  0.79122409,  0.50165922,  0.69048710,1.1207304,0.3253370,0.9675970,-3.295063e-01, 5.430956e-01,-3.306634e-01
"all",500,"l2","2|1|2_2|1|1",  0.92314629,  0.51550720,  0.81544038,1.1207304,0.3253370,0.9675970,-1.975841e-01, 4.330311e-01,-1.754684e-01
"all",100,"er","2|1|2_2|2|2",  2.53696408, 87.98996414,  0.46128367,1.1125319,1.1083463,0.9302938, 1.424432e+00, 8.450196e+01,-3.401695e-01
"all",250,"er","2|1|2_2|2|2",  1.37694504,  4.73492037,  0.81813809,1.1125319,1.1083463,0.9302938, 2.644131e-01, 3.723160e+00,-5.270097e-02
"all",500,"er","2|1|2_2|2|2",  1.29347128,  5.88459858,  0.80512577,1.1125319,1.1083463,0.9302938, 1.809393e-01, 4.043342e+00,-6.721502e-02
"all",100,"l0","2|1|2_2|2|2",  2.44350275, 83.45004616,  0.39211373,1.1125319,1.1083463,0.9302938, 1.330971e+00, 8.168607e+01,-3.709128e-01
"all",250,"l0","2|1|2_2|2|2",  1.36896742,  4.80389065,  0.80156311,1.1125319,1.1083463,0.9302938, 2.564355e-01, 3.833164e+00,-7.275881e-02
"all",500,"l0","2|1|2_2|2|2",  1.29799948,  5.96138659,  0.80701647,1.1125319,1.1083463,0.9302938, 1.854675e-01, 4.095242e+00,-7.082724e-02
"all",100,"l1","2|1|2_2|2|2",  0.91042821,  2.04278606,  0.32059417,1.1125319,1.1083463,0.9302938,-2.021037e-01, 2.234826e+00,-3.979557e-01
"all",250,"l1","2|1|2_2|2|2",  1.14122317,  2.11637477,  0.75863864,1.1125319,1.1083463,0.9302938, 2.869124e-02, 1.741391e+00,-1.332593e-01
"all",500,"l1","2|1|2_2|2|2",  1.12118247,  2.09274138,  0.78378991,1.1125319,1.1083463,0.9302938, 8.650541e-03, 9.405382e-01,-9.899076e-02
"all",100,"l2","2|1|2_2|2|2",  0.54631398,  0.44676968,  0.29689776,1.1125319,1.1083463,0.9302938,-5.662180e-01, 1.310323e+00,-4.642750e-01
"all",250,"l2","2|1|2_2|2|2",  0.75826326,  0.53368760,  0.61613100,1.1125319,1.1083463,0.9302938,-3.542687e-01, 1.080270e+00,-2.994616e-01
"all",500,"l2","2|1|2_2|2|2",  0.85283114,  0.58300803,  0.69739219,1.1125319,1.1083463,0.9302938,-2.597008e-01, 6.170693e-01,-1.912455e-01
"all",100,"er","2|2_1|2",  2.22178508, 54.01857716,  1.05321203,1.1870611,0.5553769,0.9705949, 1.034724e+00, 5.194149e+01,-6.085757e-04
"all",250,"er","2|2_1|2",  1.52802187,  9.25867821,  0.97050609,1.1870611,0.5553769,0.9705949, 3.409608e-01, 8.298337e+00, 7.023248e-03
"all",500,"er","2|2_1|2",  1.30982015,  1.47814311,  1.01100072,1.1870611,0.5553769,0.9705949, 1.227590e-01, 8.825512e-01, 1.110488e-02
"all",100,"l0","2|2_1|2",  2.14323221, 43.20751411,  1.05621124,1.1870611,0.5553769,0.9705949, 9.561711e-01, 4.087962e+01,-5.546428e-03
"all",250,"l0","2|2_1|2",  1.53602972,  9.33763507,  0.97832505,1.1870611,0.5553769,0.9705949, 3.489686e-01, 8.396870e+00, 1.168765e-02
"all",500,"l0","2|2_1|2",  1.30839714,  1.42727466,  1.01117607,1.1870611,0.5553769,0.9705949, 1.213360e-01, 8.314232e-01, 1.170975e-02
"all",100,"l1","2|2_1|2",  1.11984860,  1.41147960,  0.81505403,1.1870611,0.5553769,0.9705949,-6.721250e-02, 1.116149e+00,-1.614449e-01
"all",250,"l1","2|2_1|2",  1.21230223,  1.30058093,  0.88106858,1.1870611,0.5553769,0.9705949, 2.524113e-02, 9.524649e-01,-5.852405e-02
"all",500,"l1","2|2_1|2",  1.20808696,  0.83757416,  0.96308549,1.1870611,0.5553769,0.9705949, 2.102586e-02, 3.269093e-01,-2.043499e-02
"all",100,"l2","2|2_1|2",  0.72486332,  0.37068739,  0.63310277,1.1870611,0.5553769,0.9705949,-4.621978e-01, 5.750260e-01,-3.650396e-01
"all",250,"l2","2|2_1|2",  0.88339748,  0.39404848,  0.78296957,1.1870611,0.5553769,0.9705949,-3.036636e-01, 4.183383e-01,-2.005470e-01
"all",500,"l2","2|2_1|2",  1.01143739,  0.42112865,  0.88900765,1.1870611,0.5553769,0.9705949,-1.756237e-01, 2.160203e-01,-1.151314e-01
"all",100,"er","2|2_2|1",  1.88549597, 27.07553218,  1.03213562,1.1647094,0.6047421,1.0637493, 7.207866e-01, 2.653829e+01, 1.303623e-02
"all",250,"er","2|2_2|1",  1.52123649, 11.82528796,  1.01399729,1.1647094,0.6047421,1.0637493, 3.565271e-01, 1.146833e+01,-8.004813e-04
"all",500,"er","2|2_2|1",  1.26224056,  1.17721463,  0.98230508,1.1647094,0.6047421,1.0637493, 9.753120e-02, 4.687182e-01, 3.948105e-03
